date,location,waste_category,quantity_kg,people_count,meals_served,event_flag,previous_waste_kg,disposal_method
2025-03-31,Hostel A,Plastic,8.95,432,384,false,,Recycling
2025-03-31,Hostel A,Paper,5.43,432,384,false,,Recycling
2025-03-31,Hostel A,Glass,2.49,432,384,false,,Recycling
2025-03-31,Hostel A,Metal,1.09,432,384,false,,Recycling
2025-03-31,Hostel A,E-Waste,0.36,432,384,false,,Authorized Recycler
2025-03-31,Hostel A,Other,4.61,432,384,false,,Recycling
2025-03-31,Hostel B,Food,32.31,394,401,false,,Composting
2025-03-31,Hostel B,Plastic,9.37,394,401,false,,Recycling
2025-03-31,Hostel B,Paper,4.68,394,401,false,,Recycling
2025-03-31,Hostel B,Glass,2.14,394,401,false,,Recycling
2025-03-31,Hostel B,Metal,1.07,394,401,false,,Recycling
2025-03-31,Hostel B,E-Waste,0.31,394,401,false,,Authorized Recycler
2025-03-31,Hostel B,Other,4.23,394,401,false,,Recycling
2025-03-31,Food Court,Food,41.85,555,528,false,,Composting
2025-03-31,Food Court,Plastic,18.49,555,528,false,,Recycling
2025-03-31,Food Court,Paper,5.89,555,528,false,,Recycling
2025-03-31,Food Court,Glass,3.92,555,528,false,,Recycling
2025-03-31,Food Court,Metal,1.54,555,528,false,,Recycling
2025-03-31,Food Court,E-Waste,0.24,555,528,false,,Authorized Recycler
2025-03-31,Food Court,Other,6.43,555,528,false,,Recycling
2025-03-31,Academic Block,Food,5.53,1255,1313,false,,Composting
2025-03-31,Academic Block,Plastic,6.37,1255,1313,false,,Recycling
2025-03-31,Academic Block,Paper,17.97,1255,1313,false,,Recycling
2025-03-31,Academic Block,Glass,1.11,1255,1313,false,,Recycling
2025-03-31,Academic Block,Metal,1.1,1255,1313,false,,Recycling
2025-03-31,Academic Block,E-Waste,1.55,1255,1313,false,,Authorized Recycler
2025-03-31,Academic Block,Other,4.94,1255,1313,false,,Recycling
2025-03-31,Administration,Food,3.11,153,140,false,,Composting
2025-03-31,Administration,Plastic,3.63,153,140,false,,Recycling
2025-03-31,Administration,Paper,10.5,153,140,false,,Recycling
2025-03-31,Administration,Glass,0.48,153,140,false,,Recycling
2025-03-31,Administration,Metal,0.96,153,140,false,,Recycling
2025-03-31,Administration,E-Waste,0.95,153,140,false,,Authorized Recycler
2025-03-31,Administration,Other,3.58,153,140,false,,Recycling
2025-04-01,Main Canteen,Food,56.49,875,876,false,,Composting
2025-04-01,Main Canteen,Plastic,13.86,875,876,false,,Recycling
2025-04-01,Main Canteen,Paper,10.29,875,876,false,,Recycling
2025-04-01,Main Canteen,Glass,3.03,875,876,false,,Recycling
2025-04-01,Main Canteen,Metal,2.6,875,876,false,,Recycling
2025-04-01,Main Canteen,E-Waste,0.63,875,876,false,,Authorized Recycler
2025-04-01,Main Canteen,Other,7.53,875,876,false,,Recycling
2025-04-01,Hostel A,Food,33.97,435,395,false,,Composting
2025-04-01,Hostel A,Plastic,10.75,435,395,false,,Recycling
2025-04-01,Hostel A,Paper,6.22,435,395,false,,Recycling
2025-04-01,Hostel A,Glass,1.99,435,395,false,,Recycling
2025-04-01,Hostel A,Metal,1.28,435,395,false,,Recycling
2025-04-01,Hostel A,E-Waste,0.38,435,395,false,,Authorized Recycler
2025-04-01,Hostel A,Other,3.86,435,395,false,,Recycling
2025-04-01,Hostel B,Food,34.97,451,462,false,,Composting
2025-04-01,Hostel B,Plastic,9.29,451,462,false,,Recycling
2025-04-01,Hostel B,Paper,3.97,451,462,false,,Recycling
2025-04-01,Hostel B,Glass,2.61,451,462,false,,Recycling
2025-04-01,Hostel B,Metal,1.01,451,462,false,,Recycling
2025-04-01,Hostel B,E-Waste,0.36,451,462,false,,Authorized Recycler
2025-04-01,Hostel B,Other,4.81,451,462,false,,Recycling
2025-04-01,Food Court,Food,51.86,555,505,false,,Composting
2025-04-01,Food Court,Plastic,15.94,555,505,false,,Recycling
2025-04-01,Food Court,Paper,6.97,555,505,false,,Recycling
2025-04-01,Food Court,Glass,4.41,555,505,false,,Recycling
2025-04-01,Food Court,Metal,1.49,555,505,false,,Recycling
2025-04-01,Food Court,E-Waste,0.2,555,505,false,,Authorized Recycler
2025-04-01,Food Court,Other,5.29,555,505,false,,Recycling
2025-04-01,Academic Block,Food,6.48,1187,1196,false,,Composting
2025-04-01,Academic Block,Plastic,7.65,1187,1196,false,,Recycling
2025-04-01,Academic Block,Paper,16.65,1187,1196,false,,Recycling
2025-04-01,Academic Block,Glass,1.13,1187,1196,false,,Recycling
2025-04-01,Academic Block,Metal,1.19,1187,1196,false,,Recycling
2025-04-01,Academic Block,E-Waste,1.2,1187,1196,false,,Authorized Recycler
2025-04-01,Academic Block,Other,4.83,1187,1196,false,,Recycling
2025-04-01,Administration,Food,2.98,158,140,false,,Composting
2025-04-01,Administration,Plastic,3.75,158,140,false,,Recycling
2025-04-01,Administration,Paper,12.24,158,140,false,,Recycling
2025-04-01,Administration,Glass,0.64,158,140,false,,Recycling
2025-04-01,Administration,Metal,0.86,158,140,false,,Recycling
2025-04-01,Administration,E-Waste,0.99,158,140,false,,Authorized Recycler
2025-04-01,Administration,Other,2.92,158,140,false,,Recycling
2025-04-02,Main Canteen,Food,58.47,945,956,false,,Composting
2025-04-02,Main Canteen,Plastic,14.24,945,956,false,,Recycling
2025-04-02,Main Canteen,Paper,9.41,945,956,false,,Recycling
2025-04-02,Main Canteen,Glass,3.44,945,956,false,,Recycling
2025-04-02,Main Canteen,Metal,2.04,945,956,false,,Recycling
2025-04-02,Main Canteen,E-Waste,0.5,945,956,false,,Authorized Recycler
2025-04-02,Main Canteen,Other,7.6,945,956,false,,Recycling
2025-04-02,Hostel A,Food,34.42,476,417,false,,Composting
2025-04-02,Hostel A,Plastic,10.73,476,417,false,,Recycling
2025-04-02,Hostel A,Paper,5.05,476,417,false,,Recycling
2025-04-02,Hostel A,Glass,5.09,476,417,false,,Recycling
2025-04-02,Hostel A,Metal,1.09,476,417,false,,Recycling
2025-04-02,Hostel A,E-Waste,0.3,476,417,false,,Authorized Recycler
2025-04-02,Hostel A,Other,4.33,476,417,false,,Recycling
2025-04-02,Hostel B,Food,27.33,445,434,false,,Composting
2025-04-02,Hostel B,Plastic,9.23,445,434,false,,Recycling
2025-04-02,Hostel B,Paper,3.93,445,434,false,,Recycling
2025-04-02,Hostel B,Glass,1.99,445,434,false,,Recycling
2025-04-02,Hostel B,Metal,1.3,445,434,false,,Recycling
2025-04-02,Hostel B,E-Waste,0.31,445,434,false,,Authorized Recycler
2025-04-02,Hostel B,Other,4.65,445,434,false,,Recycling
2025-04-02,Food Court,Food,48.14,643,647,false,,Composting
2025-04-02,Food Court,Plastic,18.79,643,647,false,,Recycling
2025-04-02,Food Court,Paper,7.43,643,647,false,,Recycling
2025-04-02,Food Court,Glass,5.01,643,647,false,,Recycling
2025-04-02,Food Court,Metal,1.55,643,647,false,,Recycling
2025-04-02,Food Court,E-Waste,0.25,643,647,false,,Authorized Recycler
2025-04-02,Food Court,Other,6.49,643,647,false,,Recycling
2025-04-02,Academic Block,Food,5.63,1104,1122,false,,Composting
2025-04-02,Academic Block,Plastic,6.68,1104,1122,false,,Recycling
2025-04-02,Academic Block,Paper,16.23,1104,1122,false,,Recycling
2025-04-02,Academic Block,Glass,1.29,1104,1122,false,,Recycling
2025-04-02,Academic Block,Metal,1.15,1104,1122,false,,Recycling
2025-04-02,Academic Block,E-Waste,1.26,1104,1122,false,,Authorized Recycler
2025-04-02,Academic Block,Other,5.96,1104,1122,false,,Recycling
2025-04-02,Administration,Food,3.25,154,135,false,,Composting
2025-04-02,Administration,Plastic,3.83,154,135,false,,Recycling
2025-04-02,Administration,Paper,9.95,154,135,false,,Recycling
2025-04-02,Administration,Glass,0.52,154,135,false,,Recycling
2025-04-02,Administration,Metal,0.78,154,135,false,,Recycling
2025-04-02,Administration,E-Waste,0.82,154,135,false,,Authorized Recycler
2025-04-02,Administration,Other,3.09,154,135,false,,Recycling
2025-04-03,Main Canteen,Food,57.96,883,773,false,,Composting
2025-04-03,Main Canteen,Plastic,14.04,883,773,false,,Recycling
2025-04-03,Main Canteen,Paper,23.08,883,773,false,,Recycling
2025-04-03,Main Canteen,Glass,3.76,883,773,false,,Recycling
2025-04-03,Main Canteen,Metal,2.55,883,773,false,,Recycling
2025-04-03,Main Canteen,E-Waste,0.54,883,773,false,,Authorized Recycler
2025-04-03,Main Canteen,Other,6.4,883,773,false,,Recycling
2025-04-03,Hostel A,Food,33.08,453,386,false,,Composting
2025-04-03,Hostel A,Plastic,10.63,453,386,false,,Recycling
2025-04-03,Hostel A,Paper,6.26,453,386,false,,Recycling
2025-04-03,Hostel A,Glass,2.33,453,386,false,,Recycling
2025-04-03,Hostel A,Metal,1.03,453,386,false,,Recycling
2025-04-03,Hostel A,E-Waste,0.3,453,386,false,,Authorized Recycler
2025-04-03,Hostel A,Other,4.14,453,386,false,,Recycling
2025-04-03,Hostel B,Food,34.06,405,412,false,,Composting
2025-04-03,Hostel B,Plastic,9.33,405,412,false,,Recycling
2025-04-03,Hostel B,Paper,4.21,405,412,false,,Recycling
2025-04-03,Hostel B,Glass,2.62,405,412,false,,Recycling
2025-04-03,Hostel B,Metal,0.99,405,412,false,,Recycling
2025-04-03,Hostel B,E-Waste,0.33,405,412,false,,Authorized Recycler
2025-04-03,Hostel B,Other,4.22,405,412,false,,Recycling
2025-04-03,Food Court,Food,41.02,647,621,false,,Composting
2025-04-03,Food Court,Plastic,18.82,647,621,false,,Recycling
2025-04-03,Food Court,Paper,7.21,647,621,false,,Recycling
2025-04-03,Food Court,Glass,4.94,647,621,false,,Recycling
2025-04-03,Food Court,Metal,1.49,647,621,false,,Recycling
2025-04-03,Food Court,E-Waste,0.23,647,621,false,,Authorized Recycler
2025-04-03,Food Court,Other,5.88,647,621,false,,Recycling
2025-04-03,Academic Block,Food,6.04,1164,1111,false,,Composting
2025-04-03,Academic Block,Plastic,7.82,1164,1111,false,,Recycling
2025-04-03,Academic Block,Paper,17.7,1164,1111,false,,Recycling
2025-04-03,Academic Block,Glass,1.21,1164,1111,false,,Recycling
2025-04-03,Academic Block,Metal,1.05,1164,1111,false,,Recycling
2025-04-03,Academic Block,E-Waste,1.19,1164,1111,false,,Authorized Recycler
2025-04-03,Academic Block,Other,6.21,1164,1111,false,,Recycling
2025-04-03,Administration,Food,3.2,155,137,false,,Composting
2025-04-03,Administration,Plastic,3.25,155,137,false,,Recycling
2025-04-03,Administration,Paper,12.12,155,137,false,,Recycling
2025-04-03,Administration,Glass,0.62,155,137,false,,Recycling
2025-04-03,Administration,Metal,0.95,155,137,false,,Recycling
2025-04-03,Administration,E-Waste,0.94,155,137,false,,Authorized Recycler
2025-04-03,Administration,Other,2.9,155,137,false,,Recycling
2025-04-04,Main Canteen,Food,66.72,834,752,false,,Composting
2025-04-04,Main Canteen,Plastic,12.35,834,752,false,,Recycling
2025-04-04,Main Canteen,Paper,10.16,834,752,false,,Recycling
2025-04-04,Main Canteen,Glass,3.28,834,752,false,,Recycling
2025-04-04,Main Canteen,Metal,2.4,834,752,false,,Recycling
2025-04-04,Main Canteen,E-Waste,0.57,834,752,false,,Authorized Recycler
2025-04-04,Main Canteen,Other,7.65,834,752,false,,Recycling
2025-04-04,Hostel A,Food,31.12,474,465,false,,Composting
2025-04-04,Hostel A,Plastic,10.69,474,465,false,,Recycling
2025-04-04,Hostel A,Paper,6.52,474,465,false,,Recycling
2025-04-04,Hostel A,Glass,2.17,474,465,false,,Recycling
2025-04-04,Hostel A,Metal,1.29,474,465,false,,Recycling
2025-04-04,Hostel A,E-Waste,0.34,474,465,false,,Authorized Recycler
2025-04-04,Hostel A,Other,4.23,474,465,false,,Recycling
2025-04-04,Hostel B,Food,32.72,393,338,false,,Composting
2025-04-04,Hostel B,Plastic,8.5,393,338,false,,Recycling
2025-04-04,Hostel B,Paper,4.54,393,338,false,,Recycling
2025-04-04,Hostel B,Glass,2.42,393,338,false,,Recycling
2025-04-04,Hostel B,Metal,1.22,393,338,false,,Recycling
2025-04-04,Hostel B,E-Waste,0.33,393,338,false,,Authorized Recycler
2025-04-04,Hostel B,Other,4.08,393,338,false,,Recycling
2025-04-04,Food Court,Food,41.79,643,551,false,,Composting
2025-04-04,Food Court,Plastic,15.82,643,551,false,,Recycling
2025-04-04,Food Court,Paper,6.36,643,551,false,,Recycling
2025-04-04,Food Court,Glass,4.21,643,551,false,,Recycling
2025-04-04,Food Court,Metal,3.62,643,551,false,,Recycling
2025-04-04,Food Court,E-Waste,0.2,643,551,false,,Authorized Recycler
2025-04-04,Food Court,Other,6.52,643,551,false,,Recycling
2025-04-04,Academic Block,Food,6.35,1122,1077,false,,Composting
2025-04-04,Academic Block,Plastic,6.1,1122,1077,false,,Recycling
2025-04-04,Academic Block,Paper,17.06,1122,1077,false,,Recycling
2025-04-04,Academic Block,Glass,0.98,1122,1077,false,,Recycling
2025-04-04,Academic Block,Metal,0.99,1122,1077,false,,Recycling
2025-04-04,Academic Block,E-Waste,1.26,1122,1077,false,,Authorized Recycler
2025-04-04,Academic Block,Other,6.29,1122,1077,false,,Recycling
2025-04-04,Administration,Food,3.91,140,127,false,,Composting
2025-04-04,Administration,Plastic,3.57,140,127,false,,Recycling
2025-04-04,Administration,Paper,11.61,140,127,false,,Recycling
2025-04-04,Administration,Glass,0.53,140,127,false,,Recycling
2025-04-04,Administration,Metal,0.99,140,127,false,,Recycling
2025-04-04,Administration,E-Waste,0.99,140,127,false,,Authorized Recycler
2025-04-04,Administration,Other,3.33,140,127,false,,Recycling
2025-04-05,Main Canteen,Food,41.86,681,628,false,,Composting
2025-04-05,Main Canteen,Plastic,11.13,681,628,false,,Recycling
2025-04-05,Main Canteen,Paper,6.49,681,628,false,,Recycling
2025-04-05,Main Canteen,Glass,2.88,681,628,false,,Recycling
2025-04-05,Main Canteen,Metal,1.81,681,628,false,,Recycling
2025-04-05,Main Canteen,E-Waste,0.42,681,628,false,,Authorized Recycler
2025-04-05,Main Canteen,Other,5.04,681,628,false,,Recycling
2025-04-05,Hostel A,Food,23.21,337,314,false,,Composting
2025-04-05,Hostel A,Plastic,6.73,337,314,false,,Recycling
2025-04-05,Hostel A,Paper,4.28,337,314,false,,Recycling
2025-04-05,Hostel A,Glass,1.93,337,314,false,,Recycling
2025-04-05,Hostel A,Metal,0.77,337,314,false,,Recycling
2025-04-05,Hostel A,E-Waste,0.22,337,314,false,,Authorized Recycler
2025-04-05,Hostel A,Other,3.93,337,314,false,,Recycling
2025-04-05,Hostel B,Food,23.86,290,251,false,,Composting
2025-04-05,Hostel B,Plastic,7.3,290,251,false,,Recycling
2025-04-05,Hostel B,Paper,3.88,290,251,false,,Recycling
2025-04-05,Hostel B,Glass,1.52,290,251,false,,Recycling
2025-04-05,Hostel B,Metal,0.84,290,251,false,,Recycling
2025-04-05,Hostel B,E-Waste,0.24,290,251,false,,Authorized Recycler
2025-04-05,Hostel B,Other,3.24,290,251,false,,Recycling
2025-04-05,Food Court,Food,34.01,449,453,false,,Composting
2025-04-05,Food Court,Plastic,12.45,449,453,false,,Recycling
2025-04-05,Food Court,Paper,4.64,449,453,false,,Recycling
2025-04-05,Food Court,Glass,3.66,449,453,false,,Recycling
2025-04-05,Food Court,Metal,1.35,449,453,false,,Recycling
2025-04-05,Food Court,E-Waste,0.19,449,453,false,,Authorized Recycler
2025-04-05,Food Court,Other,4.17,449,453,false,,Recycling
2025-04-05,Academic Block,Food,4.77,902,851,false,,Composting
2025-04-05,Academic Block,Plastic,5.71,902,851,false,,Recycling
2025-04-05,Academic Block,Paper,11,902,851,false,,Recycling
2025-04-05,Academic Block,Glass,0.87,902,851,false,,Recycling
2025-04-05,Academic Block,Metal,0.84,902,851,false,,Recycling
2025-04-05,Academic Block,E-Waste,0.92,902,851,false,,Authorized Recycler
2025-04-05,Academic Block,Other,3.92,902,851,false,,Recycling
2025-04-05,Administration,Food,2.66,111,107,false,,Composting
2025-04-05,Administration,Plastic,2.34,111,107,false,,Recycling
2025-04-05,Administration,Paper,7.74,111,107,false,,Recycling
2025-04-05,Administration,Glass,0.49,111,107,false,,Recycling
2025-04-05,Administration,Metal,0.76,111,107,false,,Recycling
2025-04-05,Administration,E-Waste,0.59,111,107,false,,Authorized Recycler
2025-04-05,Administration,Other,2.6,111,107,false,,Recycling
2025-04-06,Main Canteen,Food,44.92,673,598,false,,Composting
2025-04-06,Main Canteen,Plastic,10.74,673,598,false,,Recycling
2025-04-06,Main Canteen,Paper,6.74,673,598,false,,Recycling
2025-04-06,Main Canteen,Glass,2.5,673,598,false,,Recycling
2025-04-06,Main Canteen,Metal,1.78,673,598,false,,Recycling
2025-04-06,Main Canteen,E-Waste,0.99,673,598,false,,Authorized Recycler
2025-04-06,Main Canteen,Other,5.38,673,598,false,,Recycling
2025-04-06,Hostel A,Food,26.18,330,324,false,,Composting
2025-04-06,Hostel A,Plastic,7.73,330,324,false,,Recycling
2025-04-06,Hostel A,Paper,4.21,330,324,false,,Recycling
2025-04-06,Hostel A,Glass,1.63,330,324,false,,Recycling
2025-04-06,Hostel A,Metal,0.82,330,324,false,,Recycling
2025-04-06,Hostel A,E-Waste,0.29,330,324,false,,Authorized Recycler
2025-04-06,Hostel A,Other,3.58,330,324,false,,Recycling
2025-04-06,Hostel B,Food,21.98,316,272,false,,Composting
2025-04-06,Hostel B,Plastic,7.57,316,272,false,,Recycling
2025-04-06,Hostel B,Paper,3.26,316,272,false,,Recycling
2025-04-06,Hostel B,Glass,1.76,316,272,false,,Recycling
2025-04-06,Hostel B,Metal,0.8,316,272,false,,Recycling
2025-04-06,Hostel B,E-Waste,0.23,316,272,false,,Authorized Recycler
2025-04-06,Hostel B,Other,3.33,316,272,false,,Recycling
2025-04-06,Food Court,Food,32.16,430,399,false,,Composting
2025-04-06,Food Court,Plastic,14.74,430,399,false,,Recycling
2025-04-06,Food Court,Paper,4.45,430,399,false,,Recycling
2025-04-06,Food Court,Glass,3.01,430,399,false,,Recycling
2025-04-06,Food Court,Metal,1.35,430,399,false,,Recycling
2025-04-06,Food Court,E-Waste,0.15,430,399,false,,Authorized Recycler
2025-04-06,Food Court,Other,4.77,430,399,false,,Recycling
2025-04-06,Academic Block,Food,4.54,942,836,false,,Composting
2025-04-06,Academic Block,Plastic,5.9,942,836,false,,Recycling
2025-04-06,Academic Block,Paper,12.63,942,836,false,,Recycling
2025-04-06,Academic Block,Glass,0.77,942,836,false,,Recycling
2025-04-06,Academic Block,Metal,0.92,942,836,false,,Recycling
2025-04-06,Academic Block,E-Waste,1.08,942,836,false,,Authorized Recycler
2025-04-06,Academic Block,Other,4.75,942,836,false,,Recycling
2025-04-06,Administration,Food,2.25,113,106,false,,Composting
2025-04-06,Administration,Plastic,2.26,113,106,false,,Recycling
2025-04-06,Administration,Paper,8.83,113,106,false,,Recycling
2025-04-06,Administration,Glass,0.4,113,106,false,,Recycling
2025-04-06,Administration,Metal,0.63,113,106,false,,Recycling
2025-04-06,Administration,E-Waste,0.65,113,106,false,,Authorized Recycler
2025-04-06,Administration,Other,2.63,113,106,false,,Recycling
2025-04-07,Main Canteen,Food,54.88,906,824,false,,Composting
2025-04-07,Main Canteen,Plastic,12.9,906,824,false,,Recycling
2025-04-07,Main Canteen,Paper,8.91,906,824,false,,Recycling
2025-04-07,Main Canteen,Glass,3.05,906,824,false,,Recycling
2025-04-07,Main Canteen,Metal,2.49,906,824,false,,Recycling
2025-04-07,Main Canteen,E-Waste,0.51,906,824,false,,Authorized Recycler
2025-04-07,Main Canteen,Other,7.57,906,824,false,,Recycling
2025-04-07,Hostel A,Food,30.53,442,386,false,,Composting
2025-04-07,Hostel A,Plastic,10.44,442,386,false,,Recycling
2025-04-07,Hostel A,Paper,5.6,442,386,false,,Recycling
2025-04-07,Hostel A,Glass,2.39,442,386,false,,Recycling
2025-04-07,Hostel A,Metal,1.17,442,386,false,,Recycling
2025-04-07,Hostel A,E-Waste,0.7,442,386,false,,Authorized Recycler
2025-04-07,Hostel A,Other,4.53,442,386,false,,Recycling
2025-04-07,Hostel B,Food,34.59,419,368,false,,Composting
2025-04-07,Hostel B,Plastic,9.62,419,368,false,,Recycling
2025-04-07,Hostel B,Paper,5.18,419,368,false,,Recycling
2025-04-07,Hostel B,Glass,2.07,419,368,false,,Recycling
2025-04-07,Hostel B,Metal,1.31,419,368,false,,Recycling
2025-04-07,Hostel B,E-Waste,0.36,419,368,false,,Authorized Recycler
2025-04-07,Hostel B,Other,4.71,419,368,false,,Recycling
2025-04-07,Food Court,Food,50.38,621,602,false,,Composting
2025-04-07,Food Court,Plastic,16.32,621,602,false,,Recycling
2025-04-07,Food Court,Paper,6.31,621,602,false,,Recycling
2025-04-07,Food Court,Glass,5.18,621,602,false,,Recycling
2025-04-07,Food Court,Metal,1.83,621,602,false,,Recycling
2025-04-07,Food Court,E-Waste,0.25,621,602,false,,Authorized Recycler
2025-04-07,Food Court,Other,5.29,621,602,false,,Recycling
2025-04-07,Academic Block,Food,6.39,1126,1076,false,,Composting
2025-04-07,Academic Block,Plastic,6.06,1126,1076,false,,Recycling
2025-04-07,Academic Block,Paper,17.57,1126,1076,false,,Recycling
2025-04-07,Academic Block,Glass,1.21,1126,1076,false,,Recycling
